Country Code,Country Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
LAC,Latin America & Caribbean (excluding high income),65.6894989,69.27165985,62.48889923,64.61212158,66.35848999,66.99881744,67.30175018,69.75025177,70.93454742,72.86782074,74.64541626,75.58358002,76.86448669,78.65348816,80.64386749,80.53740692,82.09976196,83.52895355,84.12326813,84.90062714,86.55355835,86.81465912,89.20503998,89.10089874,88.41761017,89.12870789,89.64998627,90.5192337,91.54532623,92.12270355,92.41895294,92.36566162,93.48589325,93.95487213,94.68431091,95.36306763,96.24088287,97.333992,97.48084259,97.94178009,98.49462128,98.43656921,99.31832886,99.0997467,99.40136719,97.90231323,97.61377716,96.93997192,95.96643066,95.78077698,96.24674988,96.68534851,96.44561005,96.6085434
LAO,Lao PDR,,,,,,,,,,,,,,,,,,,,,,,34.90642166,37.80131912,40.99369049,,48.69789124,51.08575058,56.44248962,61.8406601,61.29267883,62.38776016,64.01461029,64.39613342,65.50496674,69.14353943,71.67865753,74.66797638,77.03083801,78.17858887,81.8056488,86.40924072,90.70651245,96.58677673,99.18166351,99.89453888,98.50698853,100.1425171,97.30390167,93.19860077,90.25023651,90.62024689,89.10533905,90.47579956
LBN,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.90544891,,,,,,,,,,,,,,,,,,,,,,,,,69.67711639
LBR,Liberia,,,,,,,,,17.21525955,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.55836868,,53.33509827,52.56975937,,57.93238449,,,52.76921844,,59.94974899,54.44177628,,,,59.66268539,59.35245895,
LBY,Libya,,22.66942978,46.22119904,47.13291168,56.79880905,73.74565887,67.98722076,77.79689789,80.93908691,80.88941193,79.94985199,87.39063263,,99.57685089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,St. Lucia,,,,,,,,,,,,,,117.7627487,110.7296066,,,,,,107.6712265,96.77771759,,100.7127228,,,,,,,,,111.2817535,107.0616379,105.4545517,100.3656311,108.1558075,102.1263733,99.87522888,97.26026917,93.51535797,95.97045135,97.09262848,96.05168915,97.70467377,,89.88941956,89.43547821,89.8829422,91.08659363,95.87541962,,107.2866669,89.65516663
LCN,Latin America & Caribbean,66.55943298,70.06816864,64.29550934,66.44525146,67.97274017,68.62081146,68.97399139,71.06960297,72.13134003,73.86699677,75.63861084,76.60959625,77.95236206,79.56390381,81.27050781,81.19502258,82.59362793,83.90077209,84.43775177,85.21481323,86.7392807,87.09960175,89.41474915,89.27472687,88.5983429,89.1858902,89.63696289,90.41168976,91.34403992,91.8989563,92.24665833,92.22946167,93.54483795,93.82440186,94.52998352,95.2767868,96.24256897,97.35038757,97.33283234,97.73950195,98.10395813,98.16384888,99.09410095,98.87602997,99.18894196,97.74556732,97.30127716,96.47609711,95.79666138,95.76544952,96.376297,96.9974823,96.97756958,96.64411163
LDC,Least developed countries: UN classification,,,,25.65098,25.98829079,26.58115959,27.08654022,26.36927986,27.28031921,28.06550026,28.80006981,29.9265995,31.18635941,32.41709137,35.00772858,33.80529022,34.48347855,34.64125824,34.56847,34.3396492,35.4412384,36.5053215,36.32453156,37.58369827,37.37549973,38.02761078,39.06679153,39.51955032,39.83795929,41.21619034,42.08512115,43.98046875,45.80875015,47.60457993,49.34724045,52.26591873,54.46160889,55.81007004,57.9655304,62.19704819,63.24805069,64.38893127,65.83409119,66.70913696,67.94724274,68.51132965,69.94959259,71.10170746,72.2276001,72.12444305,72.53807068,73.28353882,,
LIC,Low income,,,28.18987083,28.92926979,29.40641975,30.0206604,30.86566925,32.10528183,32.56267166,32.91859818,33.23200989,34.20864105,34.77219009,34.71855164,35.5365181,35.31740189,35.66051865,34.89865875,34.05722046,34.14057922,34.62517166,35.1511116,34.91878128,35.48350906,34.46530151,34.53321075,35.36183167,35.12498856,35.07130051,35.32651901,36.11206818,37.85942841,39.33776093,41.62068176,43.00278854,46.22605133,48.16025162,49.53747177,52.52539063,56.34986115,57.21260834,56.72204971,57.79544067,57.22676086,58.68957901,59.43331146,60.70808029,61.53594971,62.5043602,63.00867844,63.66085052,64.77548981,63.91944885,63.01218033
LIE,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53694916,103.8647308,101.8433228,109.1397781,103.1963501,101.4492798,96.83258057,106.6350708,100.4608307,98.9743576,,84.45596313,112.5,103.0927811,84.7715683,111.1702118,95.4545517,100,94.708992,,
LKA,Sri Lanka,64.27381897,,,,,,,,,,,,,85.29740143,,89.42656708,91.86026764,91.74221802,,93.753479,93.94165802,96.75399017,96.17302704,,,,,,98.66384125,,,103.1257172,105.8264694,100.6886292,,97.0059433,97.41066742,95.21160126,91.69789886,91.32578278,96.51943207,95.85456085,94.8554306,95.48045349,95.02562714,94.78617859,95.75138092,97.08440399,,95.93609619,96.32307434,98.27931976,97.15338135,
LMC,Lower middle income,39.3468895,39.51160049,39.55379868,40.41249847,40.79705811,41.77460098,42.38513947,43.08697128,44.00188828,44.82464981,46.38076019,47.90256119,49.24710846,50.58359146,52.33995056,53.00807953,54.13840103,55.24565125,56.0617218,56.86795044,58.22452927,59.23669815,60.08531189,61.22581863,62.33403015,63.45571899,63.44345093,63.41085815,63.44300079,63.82917023,65.63346863,69.16132355,70.2335434,74.18061066,76.05641937,78.37330627,80.75949097,82.34137726,83.8332901,85.5877533,85.43247986,85.03240967,86.6050415,87.06526947,88.2269516,88.71575928,88.72618103,88.67687988,88.44232941,88.37465668,89.24157715,89.46028137,95.44228363,86.95580292
LMY,Low & middle income,65.29187012,63.07609177,61.89310837,61.65684128,66.97982788,69.93123627,68.74578857,69.381073,69.5320282,69.51651764,72.03338623,72.69615173,73.68421936,73.8371582,74.7188797,75.09367371,75.07984161,74.5,74.57833099,74.10845184,73.78726196,73.14446259,72.38234711,72.77757263,72.38874054,74.30625153,73.5923233,73.88398743,74.53840637,75.21302795,76.07816315,78.57540131,79.06963348,79.83643341,80.66295624,81.88110352,82.44271088,84.07581329,86.4538269,87.73538208,87.5217514,86.77654266,87.17073822,87.31755066,86.96987915,86.62483215,87.51313782,87.31954956,87.36360931,87.33188629,87.50926971,88.22502899,90.86943817,86.44895935
LSO,Lesotho,,,43.83444977,49.73255157,61.73086929,65.65630341,61.0875206,57.7702713,59.63166046,61.54317093,62.29420853,62.9888916,63.47518158,63.62294006,62.42102051,61.79088974,61.91630173,66.29071045,68.39349365,67.71077728,70.80850983,71.70371246,73.49291229,72.87212372,74.85217285,77.03476715,72.608078,71.27713013,71.16754913,68.34789276,66.79991913,68.77085876,71.68343353,74.57581329,78.48770142,75.34790039,97.90611267,92.20365906,88.55747223,88.65775299,89.72479248,88.76065826,88.93122864,90.77838898,89.15113068,87.81569672,88.36865997,,,87.64299011,81.45662689,87.77695465,79.31603241,75.71911621
LTE,Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,92.58161163,90.3170929,91.43306732,92.83540344,94.32135773,95.75756836,97.6238327,96.79759979,95.77411652,95.1918335,94.46906281,94.17340851,96.61959839,101.5339966,101.8358078,101.3583679,99.49255371,96.92771149,97.16612244,93.91796112,92.12583923,93.91120148,95.69364929,96.69145966,96.51885986,94.61843872,96.3642807,96.48639679,
LTU,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,87.91557312,91.55496979,91.34783173,,94.90516663,101.7944717,102.269371,102.4375916,100.6818695,102.5378418,101.6193466,102.7281799,103.8740082,98.32919312,97.97361755,99.46327972,97.77615356,100.5485382,101.4021225,100.8649979,100.2538071,100.6266403,101.6111374,103.4509735,110.0299225,108.4395981,99.44847107,100.3318863,
LUX,Luxembourg,,,,,,85.31226349,83.98767853,86.14572144,84.97583008,88.12229919,,,,83.39852142,,,,,,,,,,,,,,,,,,,,,,,,,,,89.59068298,84.54309845,85.47176361,84.75189209,83.82804871,82.62814331,81.55738068,82.55503845,75.91356659,79.21399689,79.23381042,79.03769684,78.00985718,
LVA,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.82801819,98.8465271,100.1719894,99.31806183,99.71334839,103.5575409,101.5533295,102.7252579,100,101.4898071,99.0904007,100.3044128,98.98338318,98.49459839,98.75627136,99.92059326,101.0671768,97.98879242,99.00700378,99.19602203,98.63890076,98.94716644,98.02063751,98.52375793,
MAC,"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,101.535408,,101.6232376,93.0386734,,,,,,91.91748047,98.1333313,100.3011322,104.5527573,99.6689682,102.1538467,94.75666046,97.17262268,90.80110168,92.2702179,91.50734711,97.22445679,97.88672638,99.62030792,98.68421173,94.47367859,99.70587921,90.84210968,115.8235321,100.5714264,91.36000061,90.38462067,96.03845978,93.77777863,92.19999695
MAF,St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,,,,20.1778698,21.12475014,22.54372025,,26.97871971,29.30851936,31.65759087,33.08044815,34.55894852,36.00600815,36.40076065,36.82463074,43.57304001,42.88719177,42.62776947,38.88195038,33.73608017,40.18016052,37.33010864,36.83012009,37.58860016,38.0644989,39.88628006,42.06874084,44.1624794,46.19889069,48.85641861,52.05358124,54.75894165,56.9703598,62.62403107,71.26732635,76.92961121,80.6806488,80.37644958,78.45619965,76.75514984,80.43028259,85.48139191,94.54779053,93.83934784,94.83756256,94.74056244,93.50550842,91.69384766,91.83965302,94.53148651,97.19264984,99.90119171,102.3562927,105.7344284
MCO,Monaco,,,,,,,,,,,,,,,,,,,,,,120.3125,119.6969681,,,,,,,,,,,,,,,,,,,,,,,,162.0437927,,,,,,,
MDA,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.702301,106.4882965,106.2061768,106.7956696,101.0954437,99.70591736,104.0618591,,,
MDG,Madagascar,,22.23633003,24.38027954,25.52154922,,28.31030083,,,,,,,,,,,,,37.6659317,34.94242096,34.6869812,33.76089096,30.60499001,31.88373947,29.67963028,28.31060028,29.75279999,,29.59095955,32.80904007,35.56338882,35.18867874,35.15385056,38.85382843,44.69120026,55.73628998,54.53673935,58.77077866,65.57137299,73.19892883,70.59150696,71.69532776,70.34288025,69.68655396,69.7999649,69.97650909,68.45944214,67.77960205,65.81893158,63.32810593,61.75122452,65.60644531,61.97725296,63.25065613
MDV,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5019836,,,,,,,,133.5413361,124.791832,,107.213501,108.3030319,100.6087799,101.0494232,94.08849335,87.85977936,93.52873993,91.92498779,95.5715332,92.95929718,95.91622925,94.89361572,,,101.471817,98.15630341
MEA,Middle East & North Africa,35.84527969,35.72209167,35.99340057,37.42007828,38.79961014,41.5382309,43.75926971,46.10535049,45.52597046,43.47872162,48.04804993,51.57725143,53.25709915,55.08480072,57.6053009,61.83219147,61.98508072,62.31895828,63.94710922,64.79975891,66.9838562,68.32778168,70.12177277,71.30084991,72.03990173,74.09432983,75.02826691,75.71498871,76.60980988,77.59426117,77.51837158,79.12539673,79.45098114,79.59203339,84.34603882,86.62316895,83.1661377,84.69615936,86.14405823,86.11724854,87.71257782,88.23856354,89.47045135,84.97917175,85.05558014,84.09474182,83.65663147,83.36791992,84.09905243,84.12493134,86.05740356,86.16449738,87.70065308,89.08342743
MEX,Mexico,,,,,,64.68399048,66.21949005,71.65631866,,,,,,,,,,,,,,,,91.85945892,93.17027283,96.53289032,97.43006897,96.87322998,,97.58544922,96.61682892,97.66113281,99.19341278,98.73275757,100.5903473,101.3962479,101.4908066,102.35466,101.7268524,100.0342407,100.4768372,100.3238831,107.0673981,110.6262436,111.7671509,106.0590286,104.6529999,104.3861008,102.4861679,102.8659821,103.1613617,103.0739288,102.4661407,
MHL,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.58435059,,,105.8091278,80.84506989,,80.21472168,89.73561096,94.77021027,91.8530426,93.47133636,,91.81817627,,,,,100.3590698,,,118.7372665,114.8535614,108.3507309,99.56896973,
MIC,Middle income,68.07602692,65.91104126,64.64218903,64.39042664,69.74749756,72.69483948,71.50871277,72.15712738,72.33213043,72.37281036,74.95990753,75.62161255,76.63572693,76.83573914,77.76334381,78.22914124,78.25258636,77.80423737,78.03137207,77.61979675,77.25569153,76.4899292,75.67614746,76.05465698,75.71797943,77.92743683,77.08527374,77.48493958,78.23455048,79.02182007,80.05874634,82.74897003,83.18782043,84.1444931,85.12133789,86.25328064,86.79781342,88.62554169,91.07781982,92.12052917,91.86269379,91.18546295,91.52037811,91.90673828,91.37335205,90.96357727,91.87212372,91.60185242,91.55993652,91.5059967,91.65818024,92.34001923,95.66944885,90.70448303
MKD,North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,91.6182785,92.62219238,94.46047211,,97.28489685,101.0952988,100.1000519,100.4805832,95.17700195,97.76052856,95.79878235,95.21862793,94.49829102,99.01537323,95.71105957,,,,97.75585938,95.45655823,96.74228668,,93.55316925,93.98774719,91.01164246,90.41622162,91.82330322,93.5925293,
MLI,Mali,,,,,,,,,,8.563570023,,7.342430115,,,7.281710148,6.864530087,,6.525889874,6.232190132,,,,,,,,,,,,22.06217003,24.12663078,26.30184937,29.1832695,30.6570797,32.34714127,37.0801506,39.78617859,43.89202881,46.33903885,49.37966919,50.1256218,47.58171082,,47.43690872,45.72256088,45.47615814,44.50382996,,,,,,48.38040161
MLT,Malta,,108.1790085,121.4111862,117.3606186,128.6216278,111.097847,86.88742065,114.4439468,98.94365692,105.7631683,105.3003464,117.3821487,100,99.09413147,99.65753174,97.57009125,94.67857361,102.7134628,99.24758148,101.9223785,101.0672379,101.8752289,104.7514572,104.4998322,105.5595703,100,106.7623672,97.93282318,100.6086578,98.58766937,104.9378281,102.6420593,102.4488297,100.969429,102.6045837,102.419693,102.9350967,99.57805634,102.3327484,94.74388123,101.0682831,98.91007996,97.39853668,100.3725433,100.890213,100.0518875,99.64592743,99.48239899,100.1516724,97.64434052,96.25502014,98.49794769,94.79521942,
MMR,Myanmar,,31.20018959,29.45347023,36.27661896,35.27616119,,,,,,,,,,,,,,,,,,,,,,,,,73.21266937,78.57466888,78.37477112,79.07243347,81.0602417,83.37677002,,,94.51119232,94.95664978,95.43466187,97.82171631,,,,,,,,105.0020294,,,,,
MNA,Middle East & North Africa (excluding high income),34.90256882,34.77360153,35.06457901,36.72925949,38.26593018,41.19583893,43.47148132,46.06784821,45.43479919,43.22116852,48.00416183,51.63972092,53.31592941,55.14710999,57.81987,62.38367844,62.39255142,62.6688118,64.31442261,65.10812378,67.3531723,68.66349792,70.52703857,71.64163971,72.259552,74.36647797,75.19708252,75.80737305,76.61402893,77.51925659,77.22576904,78.80832672,78.98336792,78.95330811,84.04070282,86.42814636,82.42812347,83.98329926,85.71376038,84.62915039,85.32646942,85.68302917,86.55966187,83.63105774,83.33405304,82.56337738,82.13887787,81.61399078,82.47769928,82.78630829,85.0803833,85.20523834,85.35092926,
MNE,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40101624,96.86244965,,,99.66574097,97.26902771,98.41223907,100.6506424,97.89894104,101.2651596,99.31829834,109.6107788,108.6637268
MNG,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,74.59355164,79.99614716,78.65567017,89.01682281,87.9422226,89.11872864,93.48671722,97.86055756,101.2845917,99.46964264,100.2933273,,,,,,,,,,99.94882202,97.54383087,93.28361511,98.44786835,96.80921173,97.64346313,91.37967682,95.57749939,96.02275848
MNP,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,Mozambique,,,,5.398429871,,,,,,,,,23.14348984,18.77046967,22.85099983,23.91691971,35.43442154,25.98678017,20.09968948,21.35972977,23.62991905,24.04260063,22.4915905,22.55804062,21.99188042,21.29105949,,,,11.32781029,12.84980011,14.73116016,17.59565926,,24.22967911,34.88554001,34.68621826,39.52619934,52.27338028,50.62572098,54.98524094,51.54217911,49.54891968,47.74330139,47.92699051,48.58842087,,46.64616013,51.71646881,54.41223907,58.22967911,,69.52323151,56.15782547
MRT,Mauritania,,,,,,,5.718490124,5.341529846,6.073679924,9.156510353,,15.81597042,,,,21.57811928,24.10251999,22.2057991,28.01753998,24.80937004,20.86873055,25.08672905,24.2343502,26.37227058,25.85450935,26.50469971,28.18977928,32.11056137,38.49464035,40.43770981,,41.03593826,39.68783188,,,38.80744934,40.00341034,50.95690918,,67.1725235,,,67.39412689,69.22422028,66.16986084,67.02992249,,65.6002121,72.1120224,72.43122101,,,,
MUS,Mauritius,,,,,,,,,,,,,,101.3316574,95.08551025,103.03302,131.9152985,97.87114716,96.34649658,62.44208908,100.7342072,101.5656281,101.2900925,96.87763977,95.48438263,94.48206329,93.52272797,92.17417908,98.10871887,100.7556686,100.5668488,102.4406586,98.73252869,99.8901825,96.11255646,97.96868134,93.19261932,98.27481842,94.49114227,94.16179657,100.7318573,97.81681824,94.02877808,98.47865295,93.04454803,98.24941254,95.02774048,92.23435211,97.39013672,93.79512787,92.14276886,94.9145813,,89.87413025
MWI,Malawi,,,,,14.22616005,14.51741982,15.64280033,19.00991058,21.51265907,23.05246925,23.73508072,25.64706993,22.39096069,26.2495594,25.52750969,27.15958977,27.56081963,28.1212101,22.76877022,23.53487968,25.30088997,27.47518921,30.14365005,29.97403908,32.2430191,43.51279831,52.89831924,,,63.51811981,62.14627075,65.90783691,68.21469879,,60.87528992,61.23892975,61.69388962,62.54491043,67.08171844,69.06002808,68.78011322,70.47716522,72.5350647,76.92156982,76.30595398,,,,,79.84127045,,74.59225464,,73.00236511
MYS,Malaysia,,,,,84.00904083,,,,,,99.85830688,97.60523987,97.37561035,101.0535965,100.1499329,97.26377869,,98.21193695,99.11448669,96.9223938,95.89814758,97.82369232,,100.118248,,,,,102.6412735,99.87760162,106.5809326,,94.05922699,91.7322998,93.67810822,97.17933655,96.07502747,96.79373932,100.4924011,102.5385132,99.2281723,100.5827179,106.9374695,102.1865234,100.989418,100.2798004,97.16005707,94.89273834,93.29634857,94.56498718,101.045929,103.1158218,96.32720947,100.0354614
NAC,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52900696,99.58122253,99.44326782,99.30967712,99.17160797,99.03440094,98.89801788,98.76113129,98.62532043,98.48972321,98.35370636,98.21727753,98.07887268,97.9402771,97.8063736,97.66914368,97.53395844,97.39810181,97.26286316,95.72319794,102.8925323,101.3673172,100.0997696,94.460289,94.45187378
NAM,Namibia,,,,,,,,,,,,,,,,,,,,,,,85.74340057,,81.48806,,,,107.6822968,104.2960129,99.7009201,98.56137085,97.60929108,95.47627258,83.21782684,83.51563263,82.70056152,,83.44317627,91.27092743,90.94654083,,93.78977966,94.44708252,,,,,102.1773911,,,,,
NCL,New Caledonia,,,,,,,,,,,,,97.13391876,98.7660675,93.95349121,91.94387054,91.58390045,85.38381195,89.90972137,87.58808136,100.2224731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,,3.061209917,3.835489988,3.927560091,4.112959862,4.415939808,4.892010212,5.617040157,6.712679863,8.916460037,10.2308197,10.60883999,11.18669033,12.11888027,13.38284016,13.73888969,15.26243019,15.75397968,,10.39041042,10.70975971,12.43426991,12.74368,12.10402012,,9.535079956,13.59364986,13.18869972,13.8540802,14.22593975,14.20431995,14.87605,16.39402008,16.24360085,20.41588974,22.51330948,24.96055984,30.20029068,30.00251007,31.84824944,33.14151001,36.80498123,40.73254013,43.75534058,52.66062927,63.87482071,67.87779236,60.89719009,,60.16254044,51.13080215,57.40261841,50.3183403,46.77238083
NGA,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.91835022,,,,71.20533752,73.73473358,78.38407898,69.73162079,62.56568909,67.20410919,68.03710938,,,,,,,,,,,,,
NIC,Nicaragua,27.89974022,31.37524033,31.42815018,34.19398117,,,,37.0574913,36.38824081,32.26763916,36.93265915,,33.48342896,32.55120087,31.60606003,34.73276138,41.82434845,51.51029968,52.7537117,,,,,52.44705963,57.71498108,52.95914078,,,,67.94017029,67.62563324,68.95168304,75.93232727,74.97206116,75.5268631,78.85182953,77.98777771,78.31456757,77.51009369,,81.46749115,,,,,,,,,,,,81.87856293,
NLD,Netherlands,,97.38472748,97.79102325,96.36489868,96.82671356,96.35476685,96.09622192,97.10959625,97.84407043,96.75038147,96.58537292,95.88114929,97.68469238,98.44444275,99.34871674,100.20224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,,104.4688568,,99.76027679,99.14317322,100.9592514,99.50067139,98.94660187,100.3466187,99.79171753,99.35584259,99.83811951,99.70973969,,99.97827148,100.0697098,99.54344177,99.5327301,99.4375,99.1388092,99.99208069,99.5588913,99.1414566,98.35315704,,,,,99.97663879,99.409729,99.21222687,99.48725128,99.33674622,98.80612183,99.51792145,99.58371735,99.85479736,99.66101837,99.94448853,100.093071,99.62580872,99.84790039,100.3794327,99.63220978,99.94294739,99.16825104,99.20703125,99.42372894,99.43496704,99.29225159,99.35182953,99.24889374,99.20024872,
NPL,Nepal,,,,,,,,,,,,,,,,,,,,,,,40.58575058,,,,,,,52.25849915,54.68294907,56.44522095,60.86526108,62.22898865,63.07867813,67.93916321,71.95146179,,78.91886139,,,,109.1209793,108.0582123,111.544548,115.1033096,121.6742477,125.4061127,,123.1417618,,96.33428192,95.00817871,113.8485107
NRU,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.83332825,,,,,,90.26548767,,,,,101.8867874,,100,,123.0769196,,,99.21875,97.74436188,,,113.6363602
NZL,New Zealand,99.74867249,101.5025635,102.6227036,102.6172409,101.3378525,100.4454117,100.0267181,101.1595306,100.4957428,100.5232773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OED,OECD members,91.62528992,92.24680328,92.17783356,92.72411346,92.61956024,92.67402649,92.80374146,93.23049164,95.21365356,92.19468689,94.44580078,94.76114655,94.76200867,94.94320679,96.06873322,96.01496887,97.08759308,97.03240967,97.64568329,95.89218903,96.79855347,96.05365753,97.74906921,97.45227814,97.84638977,98.25691986,98.40087891,98.4694519,98.6015625,98.72619629,98.61801147,98.98091125,98.8091507,99.0638504,99.64749908,100.0561066,100.0550766,100.3662262,100.2400589,100.3538895,100.1926804,100.1345215,100.7126694,100.8928909,100.3949127,99.74356079,102.2407684,99.07118988,97.74263763,100.3789063,100.1294785,100.0289078,98.06825256,98.05297852
OMN,Oman,,,,,0.779910028,0.84206003,3.053359985,,8.298950195,13.15254974,,,,24.91947937,31.18899918,31.55018997,37.77413177,40.83773041,48.94620895,57.37646103,65.46874237,,70.29138947,,71.51274872,74.44106293,77.84989166,79.82241821,80.07605743,81.11392212,81.8151474,82.83840179,83.15216827,86.69122314,,,,,,94.21613312,,117.1750031,108.0420685,102.7491302,104.2439499,98.86855316,101.2409515,107.2491379,97.49945068,99.14672852,92.3473587,88.95954132,86.82652283,94.34377289
OSS,Other small states,,61.01374054,62.04415894,63.17353058,65.60597992,66.09481812,64.87957001,63.87741852,64.78677368,66.30378723,66.2915802,68.06915283,68.30123138,67.54921722,66.48161316,68.92617035,71.53833771,68.97953033,68.85545349,66.68704224,69.60160828,69.61981964,69.53951263,68.57820129,69.22406769,69.45227051,70.89234161,71.91761017,74.64311981,75.32647705,75.2461319,76.00476837,76.66738129,77.43956757,76.7879715,77.04358673,79.27127075,79.31658173,80.58721161,81.2353363,82.18453217,81.9885025,82.88977814,83.46748352,83.52597809,84.14880371,83.95258331,83.98847961,84.48564148,84.34668732,84.29026031,83.7738266,83.49468994,82.8946228
PAK,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.41131973,45.92879105,47.67781067,47.13774109,47.06005096,49.65678024,47.47394943,50.40781021,50.60355377,51.14541245,,51.85118484,,55.65963364,58.35803223,,62.74131393,63.19283295,
PAN,Panama,66.04399109,69.82601166,74.33162689,79.9781723,81.57218933,83.931427,99.33705902,94.15331268,92.17384338,90.73960876,87.66937256,85.12397003,85.1374588,85.94033051,81.06273651,83.89450073,83.85816193,84.36312103,82.82592773,84.33042145,,,,,,,,,,89.00401306,90.84623718,91.05319214,91.62378693,,93.52941132,93.14929199,91.49491882,96.64112091,99.97225189,99.85043335,96.04483795,100.0449219,101.7954788,99.97641754,96.16847992,,,89.27752686,,86.61818695,86.94445038,94.2257309,92.8931427,92.72007751
PER,Peru,63.06047821,,,,,,,76.30104828,75.43248749,75.29119873,75.56729126,73.13877106,,,,,,,,,,,,81.90926361,,83.94037628,,,91.46543121,96.79020691,95.22210693,91.28117371,91.57298279,97.00820923,97.49817657,98.07203674,99.54963684,102.4038391,101.9689713,99.92105865,102.5343094,99.95617676,94.24668121,97.66021729,98.68817902,101.0118637,101.5134964,91.44769287,89.16497803,90.8140564,,102.3136215,102.428093,103.8898163
PHL,Philippines,,,,,,,,,,,,88.86267853,,91.88262177,91.59178162,89.86811829,87.89893341,86.58701324,85.56716919,86.58895874,,,,,,,,,91.21572113,91.17272186,,106.4764023,98.46749115,98.83106995,96.55402374,96.91278076,93.85694885,92.55793762,94.83660889,94.7147522,,,,,100.2162094,,,105.9645767,109.831131,101.5714798,99.61161041,92.81452942,89.13935089,80.87689972
PLW,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23529053,,,,,,,,,,,,,117.7570114,95.5357132,,,,,,,98.38710022,82.25806427,82.20339203
PNG,Papua New Guinea,,,,,,,,,,,,,,,,,,47.56875992,50.45993042,51.27742004,49.10068893,47.25762939,46.7417717,,51.5655098,51.10523987,50.06119156,47.91707993,46.99420166,,49.00440979,48.94758987,49.08599854,51.36091995,,,,,,,,,,,66.27256775,,69.66404724,,,,,,,
POL,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73336792,97.01869202,96.80020905,96.55796814,96.13217926,96.20345306,99.94030762,101.2642517,106.8236694,93.84088898,94.29234314,,,98.05145264,
PRE,Pre-demographic dividend,,,36.00328827,36.56716919,36.96432877,37.98925018,38.84321976,40.45619965,42.11748123,44.17707825,45.23340988,46.51364136,47.47959137,48.22978973,50.81641006,48.54729843,48.55022049,47.79748154,47.22745132,46.0533905,47.01987076,47.86582947,47.22661972,48.30500031,47.5329895,47.66711044,48.23104858,48.23350906,47.74631882,48.49314117,48.42547989,49.67652893,50.53738022,51.22454834,52.14485168,53.73572159,56.32118988,56.3223114,57.63756943,61.28205109,61.31158066,61.57294083,62.26261139,62.81388855,63.43635178,63.90198135,64.68044281,65.0952301,65.72570801,65.71389771,66.31349945,67.28486633,66.48568726,
PRI,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.98323059,,,88.17430115,,,,,64.50834656
PRK,"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78292847,,,,,,,,,,,,,,
PRT,Portugal,,,55.9234314,61.85152054,67.41056061,73.83437347,67.37644958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24781799,100.4326477,101.6725235,102.4152832,103.8060684,
